5.2476, 41.65, 11.3
5.33313, 41.65, 11.35
5.41701, 41.65, 11.4
5.49923, 41.65, 11.45
5.57979, 41.65, 11.5
5.65928, 41.65, 11.55
5.73769, 41.65, 11.6
5.81503, 41.65, 11.65
5.89129, 41.65, 11.7
5.96647, 41.65, 11.75
6.04116, 41.65, 11.8
6.11476, 41.65, 11.85
6.18846, 41.65, 11.9
6.26048, 41.65, 11.95
6.33258, 41.65, 12
6.40359, 41.65, 12.05
6.47469, 41.65, 12.1
6.54468, 41.65, 12.15
6.61416, 41.65, 12.2
6.68372, 41.65, 12.25
6.75217, 41.65, 12.3
6.8207, 41.65, 12.35
6.88871, 41.65, 12.4
6.95619, 41.65, 12.45
7.02314, 41.65, 12.5
7.09017, 41.65, 12.55
7.15666, 41.65, 12.6
7.22262, 41.65, 12.65
7.28864, 41.65, 12.7
7.35413, 41.65, 12.75
7.41967, 41.65, 12.8
7.48408, 41.65, 12.85
7.54913, 41.65, 12.9
7.61305, 41.65, 12.95
7.67761, 41.65, 13
7.74104, 41.65, 13.05
7.8051, 41.65, 13.1
7.86802, 41.65, 13.15
7.93157, 41.65, 13.2
7.99398, 41.65, 13.25
8.05702, 41.65, 13.3
8.11951, 41.65, 13.35
8.18144, 41.65, 13.4
8.2434, 41.65, 13.45
8.3054, 41.65, 13.5
8.36684, 41.65, 13.55
8.42831, 41.65, 13.6
8.48922, 41.65, 13.65
3.69358, 41.7, 10.7
4.02228, 41.7, 10.75
4.19913, 41.7, 10.8
4.34328, 41.7, 10.85
4.47063, 41.7, 10.9
4.58727, 41.7, 10.95
4.69565, 41.7, 11
4.79878, 41.7, 11.05
4.89728, 41.7, 11.1
4.99173, 41.7, 11.15
5.08335, 41.7, 11.2
5.17272, 41.7, 11.25
5.25984, 41.7, 11.3
5.34472, 41.7, 11.35
5.42794, 41.7, 11.4
5.5095, 41.7, 11.45
5.59, 41.7, 11.5
5.66943, 41.7, 11.55
5.7472, 41.7, 11.6
5.82448, 41.7, 11.65
5.9001, 41.7, 11.7
5.97582, 41.7, 11.75
6.04987, 41.7, 11.8
6.12342, 41.7, 11.85
6.19648, 41.7, 11.9
6.26904, 41.7, 11.95
6.3405, 41.7, 12
6.41146, 41.7, 12.05
6.48251, 41.7, 12.1
6.55246, 41.7, 12.15
6.62189, 41.7, 12.2
6.69082, 41.7, 12.25
6.75982, 41.7, 12.3
6.8277, 41.7, 12.35
6.89566, 41.7, 12.4
6.9631, 41.7, 12.45
7.03002, 41.7, 12.5
7.09699, 41.7, 12.55
7.16344, 41.7, 12.6
7.22936, 41.7, 12.65
7.29534, 41.7, 12.7
7.36078, 41.7, 12.75
7.42569, 41.7, 12.8
7.49065, 41.7, 12.85
7.55507, 41.7, 12.9
7.61954, 41.7, 12.95
7.68347, 41.7, 13
7.74685, 41.7, 13.05
7.81087, 41.7, 13.1
7.87375, 41.7, 13.15
7.93667, 41.7, 13.2
7.99964, 41.7, 13.25
8.06264, 41.7, 13.3
8.12449, 41.7, 13.35
8.18697, 41.7, 13.4
8.2489, 41.7, 13.45
8.31026, 41.7, 13.5
8.37226, 41.7, 13.55
8.43369, 41.7, 13.6
8.49455, 41.7, 13.65
3.81432, 41.75, 10.7
4.06104, 41.75, 10.75
4.22794, 41.75, 10.8
4.36708, 41.75, 10.85
4.49129, 41.75, 10.9
4.60541, 41.75, 10.95
4.7125, 41.75, 11
4.81434, 41.75, 11.05
4.91155, 41.75, 11.1
5.00534, 41.75, 11.15
5.09688, 41.75, 11.2
5.18499, 41.75, 11.25
5.27145, 41.75, 11.3
5.35626, 41.75, 11.35
5.43883, 41.75, 11.4
5.52033, 41.75, 11.45
5.60018, 41.75, 11.5
5.67896, 41.75, 11.55
5.75667, 41.75, 11.6
5.83391, 41.75, 11.65
5.90947, 41.75, 11.7
5.98454, 41.75, 11.75
6.05854, 41.75, 11.8
6.13204, 41.75, 11.85
6.20505, 41.75, 11.9
6.27697, 41.75, 11.95
6.34839, 41.75, 12
6.4193, 41.75, 12.05
6.48971, 41.75, 12.1
6.55961, 41.75, 12.15
6.62959, 41.75, 12.2
6.69847, 41.75, 12.25
6.76683, 41.75, 12.3
6.83468, 41.75, 12.35
6.90259, 41.75, 12.4
6.96999, 41.75, 12.45
7.03686, 41.75, 12.5
7.10379, 41.75, 12.55
7.16961, 41.75, 12.6
7.23608, 41.75, 12.65
7.30142, 41.75, 12.7
7.36682, 41.75, 12.75
7.43169, 41.75, 12.8
7.4966, 41.75, 12.85
7.56098, 41.75, 12.9
7.62541, 41.75, 12.95
7.6893, 41.75, 13
7.75264, 41.75, 13.05
7.81662, 41.75, 13.1
7.87946, 41.75, 13.15
7.94234, 41.75, 13.2
8.00526, 41.75, 13.25
8.06763, 41.75, 13.3
8.13003, 41.75, 13.35
8.19248, 41.75, 13.4
8.25436, 41.75, 13.45
8.31569, 41.75, 13.5
8.37705, 41.75, 13.55
8.43844, 41.75, 13.6
8.49986, 41.75, 13.65
3.88199, 41.8, 10.7
4.09663, 41.8, 10.75
4.25424, 41.8, 10.8
4.38901, 41.8, 10.85
4.51068, 41.8, 10.9
4.6229, 41.8, 10.95
4.72869, 41.8, 11
4.82925, 41.8, 11.05
4.92579, 41.8, 11.1
5.0189, 41.8, 11.15
5.10917, 41.8, 11.2
5.19721, 41.8, 11.25
5.28302, 41.8, 11.3
5.36717, 41.8, 11.35
5.44968, 41.8, 11.4
5.53053, 41.8, 11.45
